,SpringFR,SpringFL,SpringRR,SpringRL,WishboneTargetFR,WishboneTargetFL,WishboneRRTarget,WishboneRLTarget,turn_right,turn_left,state
217,1.03682232,1.036859,0.9958541,0.9958908,-0.003841579,-0.00377067924,-0.0177390128,-0.00298878551,False,False,normal
218,1.03682232,1.036859,0.9958541,0.9958908,-0.003841579,-0.00377067924,-0.0177390128,-0.00298878551,False,False,normal
223,1.03681278,1.036849,0.9958491,0.9958853,-0.00383967161,-0.003768593,-0.0177382678,-0.00298786163,False,False,normal
222,1.03681278,1.036849,0.9958491,0.9958853,-0.00383967161,-0.003768593,-0.0177382678,-0.00298786163,False,False,normal
221,1.03681278,1.036849,0.9958491,0.9958853,-0.00383967161,-0.003768593,-0.0177382678,-0.00298786163,False,False,normal
225,1.036808,1.03684354,0.9958469,0.995882452,-0.00383800268,-0.003767252,-0.0177377164,-0.002987206,False,False,normal
224,1.03681278,1.036849,0.9958491,0.9958853,-0.00383967161,-0.003768593,-0.0177382678,-0.00298786163,False,False,normal
226,1.036808,1.03684354,0.9958469,0.995882452,-0.00383800268,-0.003767252,-0.0177377164,-0.002987206,False,False,normal
228,1.036808,1.03684354,0.9958469,0.995882452,-0.00383800268,-0.003767252,-0.0177377164,-0.002987206,False,False,normal
227,1.036808,1.03684354,0.9958469,0.995882452,-0.00383800268,-0.003767252,-0.0177377164,-0.002987206,False,False,normal
230,1.03680563,1.03684092,0.995845735,0.995881259,-0.00383883715,-0.003767103,-0.0177378953,-0.00298732519,False,False,normal
229,1.03680563,1.03684092,0.995845735,0.995881259,-0.00383883715,-0.003767103,-0.0177378953,-0.00298732519,False,False,normal
231,1.03680563,1.03684092,0.995845735,0.995881259,-0.00383883715,-0.003767103,-0.0177378953,-0.00298732519,False,False,normal
234,1.03680658,1.03684163,0.995845258,0.9958803,-0.00383859873,-0.003767699,-0.017738238,-0.00298801064,False,False,normal
235,1.03680658,1.03684163,0.995845258,0.9958803,-0.00383859873,-0.003767699,-0.017738238,-0.00298801064,False,False,normal
233,1.03680658,1.03684163,0.995845258,0.9958803,-0.00383859873,-0.003767699,-0.017738238,-0.00298801064,False,False,normal
232,1.03680658,1.03684163,0.995845258,0.9958803,-0.00383859873,-0.003767699,-0.017738238,-0.00298801064,False,False,normal
236,1.03680658,1.03684163,0.995845258,0.9958803,-0.00383859873,-0.003767699,-0.017738238,-0.00298801064,False,False,normal
237,1.03680921,1.03684425,0.9958462,0.995881259,-0.00383925438,-0.00376692414,-0.0177375525,-0.002987355,False,False,normal
240,1.03681231,1.03684735,0.9958467,0.995882,-0.0038395524,-0.00376823545,-0.0177381337,-0.002987504,False,False,normal
238,1.03680921,1.03684425,0.9958462,0.995881259,-0.00383925438,-0.00376692414,-0.0177375525,-0.002987355,False,False,normal
241,1.03681231,1.03684735,0.9958467,0.995882,-0.0038395524,-0.00376823545,-0.0177381337,-0.002987504,False,False,normal
239,1.03680921,1.03684425,0.9958462,0.995881259,-0.00383925438,-0.00376692414,-0.0177375525,-0.002987355,False,False,normal
242,1.03681231,1.03684735,0.9958467,0.995882,-0.0038395524,-0.00376823545,-0.0177381337,-0.002987504,False,False,normal
243,1.03681231,1.03684735,0.9958467,0.995882,-0.0038395524,-0.00376823545,-0.0177381337,-0.002987504,False,False,normal
244,1.03681231,1.03684735,0.9958467,0.995882,-0.0038395524,-0.00376823545,-0.0177381337,-0.002987504,False,False,normal
245,1.03681731,1.0368526,0.9958491,0.995884359,-0.003840804,-0.00376954675,-0.0177387148,-0.0029881,False,False,normal
246,1.03681731,1.0368526,0.9958491,0.995884359,-0.003840804,-0.00376954675,-0.0177387148,-0.0029881,False,False,normal
249,1.03681731,1.0368526,0.9958491,0.995884359,-0.003840804,-0.00376954675,-0.0177387148,-0.0029881,False,False,normal
250,1.03682423,1.03686,0.9958531,0.9958889,-0.00384300947,-0.00377136469,-0.0177392364,-0.00298827887,False,False,normal
247,1.03681731,1.0368526,0.9958491,0.995884359,-0.003840804,-0.00376954675,-0.0177387148,-0.0029881,False,False,normal
248,1.03681731,1.0368526,0.9958491,0.995884359,-0.003840804,-0.00376954675,-0.0177387148,-0.0029881,False,False,normal
251,1.03682423,1.03686,0.9958531,0.9958889,-0.00384300947,-0.00377136469,-0.0177392364,-0.00298827887,False,False,normal
253,1.03682423,1.03686,0.9958531,0.9958889,-0.00384300947,-0.00377136469,-0.0177392364,-0.00298827887,False,False,normal
252,1.03682423,1.03686,0.9958531,0.9958889,-0.00384300947,-0.00377136469,-0.0177392364,-0.00298827887,False,False,normal
256,1.03683162,1.03686714,0.9958572,0.9958927,-0.00384441018,-0.00377270579,-0.0177397728,-0.00298970938,False,False,normal
254,1.03682423,1.03686,0.9958531,0.9958889,-0.00384300947,-0.00377136469,-0.0177392364,-0.00298827887,False,False,normal
255,1.03683162,1.03686714,0.9958572,0.9958927,-0.00384441018,-0.00377270579,-0.0177397728,-0.00298970938,False,False,normal
259,1.03683162,1.03686714,0.9958572,0.9958927,-0.00384441018,-0.00377270579,-0.0177397728,-0.00298970938,False,False,normal
258,1.03683162,1.03686714,0.9958572,0.9958927,-0.00384441018,-0.00377270579,-0.0177397728,-0.00298970938,False,False,normal
257,1.03683162,1.03686714,0.9958572,0.9958927,-0.00384441018,-0.00377270579,-0.0177397728,-0.00298970938,False,False,normal
260,1.03683734,1.03687286,0.995858848,0.9958946,-0.00384628773,-0.00377461314,-0.0177407116,-0.002990216,False,False,normal
261,1.03683734,1.03687286,0.995858848,0.9958946,-0.00384628773,-0.00377461314,-0.0177407116,-0.002990216,False,False,normal
262,1.03683734,1.03687286,0.995858848,0.9958946,-0.00384628773,-0.00377461314,-0.0177407116,-0.002990216,False,False,normal
264,1.03683734,1.03687286,0.995858848,0.9958946,-0.00384628773,-0.00377461314,-0.0177407116,-0.002990216,False,False,normal
263,1.03683734,1.03687286,0.995858848,0.9958946,-0.00384628773,-0.00377461314,-0.0177407116,-0.002990216,False,False,normal
265,1.036845,1.03688073,0.9958624,0.9958984,-0.00384768844,-0.00377607346,-0.0177411288,-0.00299114,False,False,normal
266,1.036845,1.03688073,0.9958624,0.9958984,-0.00384768844,-0.00377607346,-0.0177411288,-0.00299114,False,False,normal
267,1.036845,1.03688073,0.9958624,0.9958984,-0.00384768844,-0.00377607346,-0.0177411288,-0.00299114,False,False,normal
270,1.03685236,1.03688836,0.995866,0.995902,-0.00384959579,-0.0037779808,-0.0177420229,-0.00299206376,False,False,normal
268,1.036845,1.03688073,0.9958624,0.9958984,-0.00384768844,-0.00377607346,-0.0177411288,-0.00299114,False,False,normal
269,1.036845,1.03688073,0.9958624,0.9958984,-0.00384768844,-0.00377607346,-0.0177411288,-0.00299114,False,False,normal
271,1.03685236,1.03688836,0.995866,0.995902,-0.00384959579,-0.0037779808,-0.0177420229,-0.00299206376,False,False,normal
272,1.03685236,1.03688836,0.995866,0.995902,-0.00384959579,-0.0037779808,-0.0177420229,-0.00299206376,False,False,normal
273,1.03685832,1.03689432,0.99586767,0.9959037,-0.00385057926,-0.003779918,-0.017742902,-0.002992928,False,False,normal
276,1.03685832,1.03689432,0.99586767,0.9959037,-0.00385057926,-0.003779918,-0.017742902,-0.002992928,False,False,normal
274,1.03685832,1.03689432,0.99586767,0.9959037,-0.00385057926,-0.003779918,-0.017742902,-0.002992928,False,False,normal
275,1.03685832,1.03689432,0.99586767,0.9959037,-0.00385057926,-0.003779918,-0.017742902,-0.002992928,False,False,normal
278,1.036864,1.03689981,0.9958696,0.9959056,-0.00385198,-0.00378084183,-0.017742902,-0.002992928,False,False,normal
277,1.036864,1.03689981,0.9958696,0.9959056,-0.00385198,-0.00378084183,-0.017742902,-0.002992928,False,False,normal
280,1.036864,1.03689981,0.9958696,0.9959056,-0.00385198,-0.00378084183,-0.017742902,-0.002992928,False,False,normal
279,1.036864,1.03689981,0.9958696,0.9959056,-0.00385198,-0.00378084183,-0.017742902,-0.002992928,False,False,normal
282,1.036869,1.036905,0.995871961,0.995907962,-0.00385329127,-0.00378215313,-0.0177434981,-0.002993524,False,False,normal
281,1.036864,1.03689981,0.9958696,0.9959056,-0.00385198,-0.00378084183,-0.017742902,-0.002992928,False,False,normal
284,1.036869,1.036905,0.995871961,0.995907962,-0.00385329127,-0.00378215313,-0.0177434981,-0.002993524,False,False,normal
283,1.036869,1.036905,0.995871961,0.995907962,-0.00385329127,-0.00378215313,-0.0177434981,-0.002993524,False,False,normal
286,1.036869,1.036905,0.995871961,0.995907962,-0.00385329127,-0.00378215313,-0.0177434981,-0.002993524,False,False,normal
285,1.036869,1.036905,0.995871961,0.995907962,-0.00385329127,-0.00378215313,-0.0177434981,-0.002993524,False,False,normal
287,1.03687,1.03690648,0.9958703,0.9959068,-0.0038549304,-0.003784418,-0.0177450031,-0.00299468637,False,False,normal
288,1.03687,1.03690648,0.9958703,0.9959068,-0.0038549304,-0.003784418,-0.0177450031,-0.00299468637,False,False,normal
289,1.03687,1.03690648,0.9958703,0.9959068,-0.0038549304,-0.003784418,-0.0177450031,-0.00299468637,False,False,normal
290,1.03687,1.03690648,0.9958703,0.9959068,-0.0038549304,-0.003784418,-0.0177450031,-0.00299468637,False,False,normal
291,1.03687215,1.0369091,0.9958715,0.995908439,-0.00385448337,-0.00378364325,-0.0177438557,-0.002993703,False,False,normal
293,1.03687215,1.0369091,0.9958715,0.995908439,-0.00385448337,-0.00378364325,-0.0177438557,-0.002993703,False,False,normal
292,1.03687215,1.0369091,0.9958715,0.995908439,-0.00385448337,-0.00378364325,-0.0177438557,-0.002993703,False,False,normal
295,1.03687477,1.03691173,0.9958727,0.995909631,-0.003855139,-0.00378480554,-0.0177446,-0.002994448,False,False,normal
296,1.03687477,1.03691173,0.9958727,0.995909631,-0.003855139,-0.00378480554,-0.0177446,-0.002994448,False,False,normal
297,1.03687477,1.03691173,0.9958727,0.995909631,-0.003855139,-0.00378480554,-0.0177446,-0.002994448,False,False,normal
294,1.03687215,1.0369091,0.9958715,0.995908439,-0.00385448337,-0.00378364325,-0.0177438557,-0.002993703,False,False,normal
298,1.03687477,1.03691173,0.9958727,0.995909631,-0.003855139,-0.00378480554,-0.0177446,-0.002994448,False,False,normal
300,1.03687668,1.03691435,0.995873868,0.9959113,-0.0038561523,-0.00378447771,-0.0177444518,-0.002994895,False,False,normal
301,1.03687668,1.03691435,0.995873868,0.9959113,-0.0038561523,-0.00378447771,-0.0177444518,-0.002994895,False,False,normal
299,1.03687477,1.03691173,0.9958727,0.995909631,-0.003855139,-0.00378480554,-0.0177446,-0.002994448,False,False,normal
302,1.03687668,1.03691435,0.995873868,0.9959113,-0.0038561523,-0.00378447771,-0.0177444518,-0.002994895,False,False,normal
303,1.03687668,1.03691435,0.995873868,0.9959113,-0.0038561523,-0.00378447771,-0.0177444518,-0.002994895,False,False,normal
304,1.03687716,1.03691506,0.995873153,0.995911062,-0.003856212,-0.00378513336,-0.01774472,-0.00299572945,False,False,normal
305,1.03687716,1.03691506,0.995873153,0.995911062,-0.003856212,-0.00378513336,-0.01774472,-0.00299572945,False,False,normal
307,1.03687716,1.03691506,0.995873153,0.995911062,-0.003856212,-0.00378513336,-0.01774472,-0.00299572945,False,False,normal
306,1.03687716,1.03691506,0.995873153,0.995911062,-0.003856212,-0.00378513336,-0.01774472,-0.00299572945,False,False,normal
309,1.03687692,1.0369153,0.9958729,0.9959113,-0.0038561523,-0.0037856698,-0.0177451372,-0.00299483538,False,False,normal
308,1.03687716,1.03691506,0.995873153,0.995911062,-0.003856212,-0.00378513336,-0.01774472,-0.00299572945,False,False,normal
310,1.03687692,1.0369153,0.9958729,0.9959113,-0.0038561523,-0.0037856698,-0.0177451372,-0.00299483538,False,False,normal
311,1.03687692,1.0369153,0.9958729,0.9959113,-0.0038561523,-0.0037856698,-0.0177451372,-0.00299483538,False,False,normal
312,1.03687692,1.0369153,0.9958729,0.9959113,-0.0038561523,-0.0037856698,-0.0177451372,-0.00299483538,False,False,normal
313,1.03687692,1.0369153,0.9958729,0.9959113,-0.0038561523,-0.0037856698,-0.0177451372,-0.00299483538,False,False,normal
316,1.03687716,1.03691554,0.9958727,0.995911062,-0.003856212,-0.00378572941,-0.0177450925,-0.00299528241,False,False,normal
317,1.03687716,1.03691554,0.9958727,0.995911062,-0.003856212,-0.00378572941,-0.0177450925,-0.00299528241,False,False,normal
315,1.03687716,1.03691554,0.9958727,0.995911062,-0.003856212,-0.00378572941,-0.0177450925,-0.00299528241,False,False,normal
314,1.03687716,1.03691554,0.9958727,0.995911062,-0.003856212,-0.00378572941,-0.0177450925,-0.00299528241,False,False,normal
319,1.03687716,1.03691554,0.9958727,0.995911062,-0.003856212,-0.00378572941,-0.0177450925,-0.00299528241,False,False,normal
322,1.03687716,1.03691554,0.9958727,0.995911062,-0.003856212,-0.00378572941,-0.0177450925,-0.00299528241,False,False,normal
321,1.03687716,1.03691554,0.9958727,0.995911062,-0.003856212,-0.00378572941,-0.0177450925,-0.00299528241,False,False,normal
320,1.03687716,1.03691554,0.9958727,0.995911062,-0.003856212,-0.00378572941,-0.0177450925,-0.00299528241,False,False,normal
318,1.03687716,1.03691554,0.9958727,0.995911062,-0.003856212,-0.00378572941,-0.0177450925,-0.00299528241,False,False,normal
323,1.03687716,1.03691554,0.9958727,0.995911062,-0.003856212,-0.00378572941,-0.0177450925,-0.00299528241,False,False,normal
324,1.03687692,1.03691554,0.9958727,0.995911062,-0.003856212,-0.00378569961,-0.0177450925,-0.00299528241,False,False,normal
325,1.03687692,1.03691554,0.9958727,0.995911062,-0.003856212,-0.00378569961,-0.0177450925,-0.00299528241,False,False,normal
329,1.03687692,1.0369153,0.9958729,0.9959113,-0.0038561523,-0.0037856698,-0.0177451372,-0.00299531221,False,False,normal
327,1.03687692,1.03691554,0.9958727,0.995911062,-0.003856212,-0.00378569961,-0.0177450925,-0.00299528241,False,False,normal
328,1.03687692,1.03691554,0.9958727,0.995911062,-0.003856212,-0.00378569961,-0.0177450925,-0.00299528241,False,False,normal
326,1.03687692,1.03691554,0.9958727,0.995911062,-0.003856212,-0.00378569961,-0.0177450925,-0.00299528241,False,False,normal
331,1.03687692,1.0369153,0.9958729,0.9959113,-0.0038561523,-0.0037856698,-0.0177451372,-0.00299531221,False,False,normal
333,1.03687692,1.0369153,0.9958729,0.9959113,-0.0038561523,-0.0037856698,-0.0177451372,-0.00299531221,False,False,normal
332,1.03687692,1.0369153,0.9958729,0.9959113,-0.0038561523,-0.0037856698,-0.0177451372,-0.00299531221,False,False,normal
330,1.03687692,1.0369153,0.9958729,0.9959113,-0.0038561523,-0.0037856698,-0.0177451372,-0.00299531221,False,False,normal
335,1.03687668,1.03691506,0.995873153,0.995911539,-0.00385659933,-0.00378510356,-0.01774475,-0.00299537182,False,False,normal
336,1.03687668,1.03691506,0.995873153,0.995911539,-0.00385659933,-0.00378510356,-0.01774475,-0.00299537182,False,False,normal
334,1.03687668,1.03691506,0.995873153,0.995911539,-0.00385659933,-0.00378510356,-0.01774475,-0.00299537182,False,False,normal
337,1.03687668,1.03691506,0.995873153,0.995911539,-0.00385659933,-0.00378510356,-0.01774475,-0.00299537182,False,False,normal
338,1.03687644,1.03691483,0.995873153,0.9959118,-0.00385653973,-0.0037855804,-0.0177452415,-0.00299543142,False,False,normal
339,1.03687644,1.03691483,0.995873153,0.9959118,-0.00385653973,-0.0037855804,-0.0177452415,-0.00299543142,False,False,normal
343,1.03687644,1.03691483,0.995873153,0.9959118,-0.00385653973,-0.0037855804,-0.0177452415,-0.00299543142,False,False,normal
340,1.03687644,1.03691483,0.995873153,0.9959118,-0.00385653973,-0.0037855804,-0.0177452415,-0.00299543142,False,False,normal
342,1.03687644,1.03691483,0.995873153,0.9959118,-0.00385653973,-0.0037855804,-0.0177452415,-0.00299543142,False,False,normal
341,1.03687644,1.03691483,0.995873153,0.9959118,-0.00385653973,-0.0037855804,-0.0177452415,-0.00299543142,False,False,normal
344,1.03687429,1.03691292,0.9958715,0.9959101,-0.003856957,-0.00378555059,-0.0177452713,-0.002995491,False,False,normal
346,1.03687429,1.03691292,0.9958715,0.9959101,-0.003856957,-0.00378555059,-0.0177452713,-0.002995491,False,False,normal
347,1.03687429,1.03691292,0.9958715,0.9959101,-0.003856957,-0.00378555059,-0.0177452713,-0.002995491,False,False,normal
345,1.03687429,1.03691292,0.9958715,0.9959101,-0.003856957,-0.00378555059,-0.0177452713,-0.002995491,False,False,normal
348,1.03687429,1.03691292,0.9958715,0.9959101,-0.003856957,-0.00378555059,-0.0177452713,-0.002995491,False,False,normal
349,1.036874,1.03691244,0.995871961,0.995910347,-0.00385597348,-0.00378543139,-0.0177449137,-0.0029950738,False,False,normal
350,1.036874,1.03691244,0.995871961,0.995910347,-0.00385597348,-0.00378543139,-0.0177449137,-0.0029950738,False,False,normal
351,1.036874,1.03691244,0.995871961,0.995910347,-0.00385597348,-0.00378543139,-0.0177449137,-0.0029950738,False,False,normal
352,1.036874,1.03691244,0.995871961,0.995910347,-0.00385597348,-0.00378543139,-0.0177449137,-0.0029950738,False,False,normal
355,1.03687382,1.0369122,0.9958722,0.9959106,-0.00385591388,-0.003784895,-0.0177449584,-0.0029951334,False,False,normal
354,1.03687382,1.0369122,0.9958722,0.9959106,-0.00385591388,-0.003784895,-0.0177449584,-0.0029951334,False,False,normal
353,1.03687382,1.0369122,0.9958722,0.9959106,-0.00385591388,-0.003784895,-0.0177449584,-0.0029951334,False,False,normal
356,1.03687382,1.0369122,0.9958722,0.9959106,-0.00385591388,-0.003784895,-0.0177449584,-0.0029951334,False,False,normal
357,1.03687382,1.0369122,0.9958722,0.9959106,-0.00385591388,-0.003784895,-0.0177449584,-0.0029951334,False,False,normal
358,1.03687382,1.036912,0.995872438,0.9959106,-0.00385585427,-0.00378486514,-0.017745018,-0.0029951632,False,False,normal
359,1.03687382,1.036912,0.995872438,0.9959106,-0.00385585427,-0.00378486514,-0.017745018,-0.0029951632,False,False,normal
361,1.03687382,1.036912,0.995872438,0.9959106,-0.00385585427,-0.00378486514,-0.017745018,-0.0029951632,False,False,normal
363,1.03687382,1.036912,0.995872438,0.9959106,-0.00385585427,-0.00378486514,-0.017745018,-0.0029951632,False,False,normal
362,1.03687382,1.036912,0.995872438,0.9959106,-0.00385585427,-0.00378486514,-0.017745018,-0.0029951632,False,False,normal
360,1.03687382,1.036912,0.995872438,0.9959106,-0.00385585427,-0.00378486514,-0.017745018,-0.0029951632,False,False,normal
366,1.03687358,1.036912,0.995872438,0.9959108,-0.00385534763,-0.00378483534,-0.0177450627,-0.002995193,False,False,normal
365,1.03687358,1.036912,0.995872438,0.9959108,-0.00385534763,-0.00378483534,-0.0177450627,-0.002995193,False,False,normal
367,1.03687358,1.036912,0.995872438,0.9959108,-0.00385534763,-0.00378483534,-0.0177450627,-0.002995193,False,False,normal
364,1.03687358,1.036912,0.995872438,0.9959108,-0.00385534763,-0.00378483534,-0.0177450627,-0.002995193,False,False,normal
368,1.03687358,1.036912,0.995872438,0.9959108,-0.00385534763,-0.00378483534,-0.0177450627,-0.002995193,False,False,normal
369,1.03687334,1.03691173,0.9958727,0.995911062,-0.00385531783,-0.00378477573,-0.0177451223,-0.00299477577,False,False,normal
