,SpringFR,SpringFL,SpringRR,SpringRL,WishboneTargetFR,WishboneTargetFL,WishboneRRTarget,WishboneRLTarget,turn_right,turn_left
23335,1.081188,1.08065653,1.11717558,1.1199677,-0.01022318,-0.009666055,-0.0440852046,-0.0291638672,False,False
23336,1.081188,1.08065653,1.11717558,1.1199677,-0.01022318,-0.009666055,-0.0440852046,-0.0291638672,False,False
23337,1.07212043,1.07108331,1.0971756,1.09996772,-0.008275688,-0.00751304626,-0.03860414,-0.0235641,False,False
23338,1.07212043,1.07108331,1.0971756,1.09996772,-0.008275688,-0.00751304626,-0.03860414,-0.0235641,False,False
23340,1.06331611,1.061919,1.07717562,1.07996774,-0.006321758,-0.005440384,-0.03372389,-0.0185951591,False,False
23339,1.07212043,1.07108331,1.0971756,1.09996772,-0.008275688,-0.00751304626,-0.03860414,-0.0235641,False,False
23341,1.06331611,1.061919,1.07717562,1.07996774,-0.006321758,-0.005440384,-0.03372389,-0.0185951591,False,False
23344,1.05501413,1.05337715,1.05717564,1.05996776,-0.004435122,-0.0035289526,-0.0295110941,-0.0143275857,False,False
23342,1.06331611,1.061919,1.07717562,1.07996774,-0.006321758,-0.005440384,-0.03372389,-0.0185951591,False,False
23343,1.05501413,1.05337715,1.05717564,1.05996776,-0.004435122,-0.0035289526,-0.0295110941,-0.0143275857,False,False
23345,1.05501413,1.05337715,1.05717564,1.05996776,-0.004435122,-0.0035289526,-0.0295110941,-0.0143275857,False,False
23346,1.04741693,1.04563189,1.03717566,1.03996778,-0.00266671181,-0.00180831552,-0.0259676874,-0.0107510388,False,False
23347,1.04741693,1.04563189,1.03717566,1.03996778,-0.00266671181,-0.00180831552,-0.0259676874,-0.0107510388,False,False
23350,1.04067683,1.03881907,1.02031875,1.01996779,-0.00107932091,-0.0002925396,-0.0230713189,-0.007836372,False,False
23349,1.04067683,1.03881907,1.02031875,1.01996779,-0.00107932091,-0.0002925396,-0.0230713189,-0.007836372,False,False
23348,1.04067683,1.03881907,1.02031875,1.01996779,-0.00107932091,-0.0002925396,-0.0230713189,-0.007836372,False,False
23351,1.04067683,1.03881907,1.02031875,1.01996779,-0.00107932091,-0.0002925396,-0.0230713189,-0.007836372,False,False
23352,1.03489327,1.03302026,1.010736,1.008863,0.000281661749,0.00102731586,-0.020765543,-0.00553166866,False,False
23353,1.03489327,1.03302026,1.010736,1.008863,0.000281661749,0.00102731586,-0.020765543,-0.00553166866,False,False
23354,1.03489327,1.03302026,1.010736,1.008863,0.000281661749,0.00102731586,-0.020765543,-0.00553166866,False,False
23355,1.03011227,1.02826643,1.00330353,1.00146151,0.0014036,0.002161622,-0.018985033,-0.003758341,False,False
23356,1.03011227,1.02826643,1.00330353,1.00146151,0.0014036,0.002161622,-0.018985033,-0.003758341,False,False
23357,1.02633762,1.024554,0.9977409,0.995953,0.00227969885,0.003101766,-0.0176606178,-0.00245073438,False,False
23360,1.023536,1.02183414,0.993749559,0.992047966,0.00292778015,0.00381797552,-0.0167207122,-0.00153380632,False,False
23359,1.02633762,1.024554,0.9977409,0.995953,0.00227969885,0.003101766,-0.0176606178,-0.00245073438,False,False
23358,1.02633762,1.024554,0.9977409,0.995953,0.00227969885,0.003101766,-0.0176606178,-0.00245073438,False,False
23361,1.023536,1.02183414,0.993749559,0.992047966,0.00292778015,0.00381797552,-0.0167207122,-0.00153380632,False,False
23362,1.023536,1.02183414,0.993749559,0.992047966,0.00292778015,0.00381797552,-0.0167207122,-0.00153380632,False,False
23363,1.02164865,1.02004457,0.9910607,0.9894566,0.003370881,0.00428745151,-0.0160980225,-0.0009367168,False,False
23364,1.02164865,1.02004457,0.9910607,0.9894566,0.003370881,0.00428745151,-0.0160980225,-0.0009367168,False,False
23365,1.02164865,1.02004457,0.9910607,0.9894566,0.003370881,0.00428745151,-0.0160980225,-0.0009367168,False,False
23366,1.02057052,1.01907611,0.9894046,0.98791045,0.00362277031,0.00449806452,-0.0157331228,-0.0005996227,False,False
23367,1.02057052,1.01907611,0.9894046,0.98791045,0.00362277031,0.00449806452,-0.0157331228,-0.0005996227,False,False
23368,1.02057052,1.01907611,0.9894046,0.98791045,0.00362277031,0.00449806452,-0.0157331228,-0.0005996227,False,False
23369,1.02021456,1.018837,0.9885759,0.987198532,0.00371649861,0.00448536873,-0.015560776,-0.000457644463,False,False
23370,1.02021456,1.018837,0.9885759,0.987198532,0.00371649861,0.00448536873,-0.015560776,-0.000457644463,False,False
23371,1.02021456,1.018837,0.9885759,0.987198532,0.00371649861,0.00448536873,-0.015560776,-0.000457644463,False,False
23372,1.0204618,1.019203,0.988368,0.9871051,0.0036534667,0.004297197,-0.0155428648,-0.000470101833,False,False
23373,1.0204618,1.019203,0.988368,0.9871051,0.0036534667,0.004297197,-0.0155428648,-0.000470101833,False,False
23377,1.02230644,1.02127957,0.989157856,0.988131464,0.00314441323,0.00368082523,-0.0158085227,-0.000792861,False,False
23375,1.02119255,1.02005315,0.9886021,0.987460554,0.003454417,0.004009247,-0.0156390667,-0.000593394041,False,False
23374,1.0204618,1.019203,0.988368,0.9871051,0.0036534667,0.004297197,-0.0155428648,-0.000470101833,False,False
23376,1.02119255,1.02005315,0.9886021,0.987460554,0.003454417,0.004009247,-0.0156390667,-0.000593394041,False,False
23378,1.02230644,1.02127957,0.989157856,0.988131464,0.00314441323,0.00368082523,-0.0158085227,-0.000792861,False,False
23379,1.02230644,1.02127957,0.989157856,0.988131464,0.00314441323,0.00368082523,-0.0158085227,-0.000792861,False,False
23380,1.02368808,1.0227716,0.989916,0.989,0.00275596976,0.00333961844,-0.0160258412,-0.0010381937,False,False
23381,1.02368808,1.0227716,0.989916,0.989,0.00275596976,0.00333961844,-0.0160258412,-0.0010381937,False,False
23382,1.02368808,1.0227716,0.989916,0.989,0.00275596976,0.00333961844,-0.0160258412,-0.0010381937,False,False
23383,1.0252502,1.02443218,0.990791,0.9899768,0.00232464075,0.00297752023,-0.0162694454,-0.00131034851,False,False
23384,1.0252502,1.02443218,0.990791,0.9899768,0.00232464075,0.00297752023,-0.0162694454,-0.00131034851,False,False
23385,1.0252502,1.02443218,0.990791,0.9899768,0.00232464075,0.00297752023,-0.0162694454,-0.00131034851,False,False
23386,1.0269022,1.026181,0.991715133,0.9909939,0.00188454986,0.00257211924,-0.016525805,-0.00158566236,False,False
23388,1.0269022,1.026181,0.991715133,0.9909939,0.00188454986,0.00257211924,-0.016525805,-0.00158566236,False,False
23387,1.0269022,1.026181,0.991715133,0.9909939,0.00188454986,0.00257211924,-0.016525805,-0.00158566236,False,False
23391,1.02856994,1.02793288,0.9926328,0.991995037,0.00145843625,0.00211071968,-0.0167764127,-0.00185921788,False,False
23390,1.02856994,1.02793288,0.9926328,0.991995037,0.00145843625,0.00211071968,-0.0167764127,-0.00185921788,False,False
23389,1.0269022,1.026181,0.991715133,0.9909939,0.00188454986,0.00257211924,-0.016525805,-0.00158566236,False,False
23392,1.03019261,1.02963018,0.99349755,0.992938459,0.00105211139,0.00160679221,-0.0170178711,-0.002120614,False,False
23393,1.03019261,1.02963018,0.99349755,0.992938459,0.00105211139,0.00160679221,-0.0170178711,-0.002120614,False,False
23394,1.03019261,1.02963018,0.99349755,0.992938459,0.00105211139,0.00160679221,-0.0170178711,-0.002120614,False,False
23395,1.03172183,1.03122973,0.994297445,0.993805349,0.000672966242,0.00111380219,-0.0172358155,-0.00235393643,False,False
23396,1.03172183,1.03122973,0.994297445,0.993805349,0.000672966242,0.00111380219,-0.0172358155,-0.00235393643,False,False
23397,1.03172183,1.03122973,0.994297445,0.993805349,0.000672966242,0.00111380219,-0.0172358155,-0.00235393643,False,False
23398,1.03312707,1.03269243,0.9950153,0.9945807,0.00031131506,0.000681936741,-0.0174330771,-0.00256550312,False,False
23399,1.03312707,1.03269243,0.9950153,0.9945807,0.00031131506,0.000681936741,-0.0174330771,-0.00256550312,False,False
23400,1.03312707,1.03269243,0.9950153,0.9945807,0.00031131506,0.000681936741,-0.0174330771,-0.00256550312,False,False
23401,1.03312707,1.03269243,0.9950153,0.9945807,0.00031131506,0.000681936741,-0.0174330771,-0.00256550312,False,False
23402,1.03437757,1.03398633,0.995636642,0.995245159,-2.88486481e-05,0.0003502965,-0.0176052749,-0.002749741,False,False
23403,1.03437757,1.03398633,0.995636642,0.995245159,-2.88486481e-05,0.0003502965,-0.0176052749,-0.002749741,False,False
23405,1.03546238,1.03510952,0.996165,0.9958126,-0.00033441186,0.00011959672,-0.0177500844,-0.00290358067,False,False
23404,1.03437757,1.03398633,0.995636642,0.995245159,-2.88486481e-05,0.0003502965,-0.0176052749,-0.002749741,False,False
23407,1.03546238,1.03510952,0.996165,0.9958126,-0.00033441186,0.00011959672,-0.0177500844,-0.00290358067,False,False
23406,1.03546238,1.03510952,0.996165,0.9958126,-0.00033441186,0.00011959672,-0.0177500844,-0.00290358067,False,False
23408,1.03637719,1.03605413,0.9966001,0.9962768,-0.0005902052,-4.78327274e-05,-0.0178681016,-0.003028512,False,False
23409,1.03637719,1.03605413,0.9966001,0.9962768,-0.0005902052,-4.78327274e-05,-0.0178681016,-0.003028512,False,False
23410,1.03637719,1.03605413,0.9966001,0.9962768,-0.0005902052,-4.78327274e-05,-0.0178681016,-0.003028512,False,False
23414,1.037118,1.03681421,0.996946752,0.996643245,-0.000787377357,-0.0002027899,-0.0179657042,-0.00312924385,False,False
23411,1.037118,1.03681421,0.996946752,0.996643245,-0.000787377357,-0.0002027899,-0.0179657042,-0.00312924385,False,False
23412,1.037118,1.03681421,0.996946752,0.996643245,-0.000787377357,-0.0002027899,-0.0179657042,-0.00312924385,False,False
23413,1.03769517,1.037406,0.9972169,0.996924341,-0.0009230375,-0.00037522614,-0.01803708,-0.00320661068,False,False
23415,1.03769517,1.037406,0.9972169,0.996924341,-0.0009230375,-0.00037522614,-0.01803708,-0.00320661068,False,False
23416,1.03769517,1.037406,0.9972169,0.996924341,-0.0009230375,-0.00037522614,-0.01803708,-0.00320661068,False,False
23417,1.03812337,1.03783751,0.9974131,0.997126758,-0.00100776553,-0.0005527884,-0.01809144,-0.003261894,False,False
23418,1.03812337,1.03783751,0.9974131,0.997126758,-0.00100776553,-0.0005527884,-0.01809144,-0.003261894,False,False
23419,1.03812337,1.03783751,0.9974131,0.997126758,-0.00100776553,-0.0005527884,-0.01809144,-0.003261894,False,False
23420,1.01812339,1.01783752,0.9774131,0.9771268,0.0589922331,0.05944721,-0.0139219761,0.000110417604,False,False
23421,1.01812339,1.01783752,0.9774131,0.9771268,0.0589922331,0.05944721,-0.0139219761,0.000110417604,False,False
23422,1.01812339,1.01783752,0.9774131,0.9771268,0.0589922331,0.05944721,-0.0139219761,0.000110417604,False,False
23423,0.9981234,0.997837543,0.957413137,0.9571268,0.0823265,0.08831994,-0.009416029,0.00410804152,False,False
23424,0.9981234,0.997837543,0.957413137,0.9571268,0.0823265,0.08831994,-0.009416029,0.00410804152,False,False
23425,0.9981234,0.997837543,0.957413137,0.9571268,0.0823265,0.08831994,-0.009416029,0.00410804152,False,False
23426,0.9781234,0.977837563,0.937413156,0.9371268,0.0953439,0.101005659,-0.005829692,0.007319361,False,False
23427,0.9781234,0.977837563,0.937413156,0.9371268,0.0953439,0.101005659,-0.005829692,0.007319361,False,False
23430,0.958123446,0.9578376,0.9174132,0.917126834,0.102373034,0.107880443,-0.0032655,0.009608537,False,False
23429,0.9781234,0.977837563,0.937413156,0.9371268,0.0953439,0.101005659,-0.005829692,0.007319361,False,False
23428,0.9781234,0.977837563,0.937413156,0.9371268,0.0953439,0.101005659,-0.005829692,0.007319361,False,False
23431,0.958123446,0.9578376,0.9174132,0.917126834,0.102373034,0.107880443,-0.0032655,0.009608537,False,False
23432,0.958123446,0.9578376,0.9174132,0.917126834,0.102373034,0.107880443,-0.0032655,0.009608537,False,False
23433,0.938123465,0.9378376,0.8974132,0.897126853,0.104387611,0.109824404,-0.00177098811,0.0109016895,False,False
23434,0.938123465,0.9378376,0.8974132,0.897126853,0.104387611,0.109824404,-0.00177098811,0.0109016895,False,False
23435,0.938123465,0.9378376,0.8974132,0.897126853,0.104387611,0.109824404,-0.00177098811,0.0109016895,False,False
23436,0.9181235,0.9178376,0.8774132,0.8771269,0.102365211,0.107752427,-0.00132696331,0.0111902952,False,False
23437,0.9181235,0.9178376,0.8774132,0.8771269,0.102365211,0.107752427,-0.00132696331,0.0111902952,False,False
23439,0.8981235,0.897837639,0.85788554,0.8671287,0.09721826,0.1025361,-0.00183752179,0.0105492771,False,False
23438,0.9181235,0.9178376,0.8774132,0.8771269,0.102365211,0.107752427,-0.00132696331,0.0111902952,False,False
23440,0.8981235,0.897837639,0.85788554,0.8671287,0.09721826,0.1025361,-0.00183752179,0.0105492771,False,False
23441,0.8981235,0.897837639,0.85788554,0.8671287,0.09721826,0.1025361,-0.00183752179,0.0105492771,False,False
23445,0.858123541,0.8578377,0.8459155,0.8560875,0.08076358,0.08586168,-0.005065605,0.007083684,False,False
23444,0.8781235,0.877837658,0.8507692,0.860485,0.08977622,0.0949946046,-0.00316038728,0.009109467,False,False
23443,0.8781235,0.877837658,0.8507692,0.860485,0.08977622,0.0949946046,-0.00316038728,0.009109467,False,False
23442,0.8781235,0.877837658,0.8507692,0.860485,0.08977622,0.0949946046,-0.00316038728,0.009109467,False,False
23446,0.858123541,0.8578377,0.8459155,0.8560875,0.08076358,0.08586168,-0.005065605,0.007083684,False,False
23447,0.858123541,0.8578377,0.8459155,0.8560875,0.08076358,0.08586168,-0.005065605,0.007083684,False,False
23448,0.858123541,0.8578377,0.8459155,0.8560875,0.08076358,0.08586168,-0.005065605,0.007083684,False,False
23449,0.83812356,0.8378377,0.841366231,0.85201925,0.07074605,0.07572591,-0.00713321567,0.00488886237,False,False
23450,0.83812356,0.8378377,0.841366231,0.85201925,0.07074605,0.07572591,-0.00713321567,0.00488886237,False,False
23451,0.83812356,0.8378377,0.841366231,0.85201925,0.07074605,0.07572591,-0.00713321567,0.00488886237,False,False
23453,0.8181236,0.8178377,0.8374173,0.8486001,0.060243398,0.06510942,-0.009096101,0.002790451,False,False
23452,0.8181236,0.8178377,0.8374173,0.8486001,0.060243398,0.06510942,-0.009096101,0.002790451,False,False
23455,0.833754539,0.8153384,0.8340468,0.845796049,0.0497559756,0.0545289367,-0.01106903,0.0006659031,False,False
23454,0.8181236,0.8178377,0.8374173,0.8486001,0.060243398,0.06510942,-0.009096101,0.002790451,False,False
23456,0.833754539,0.8153384,0.8340468,0.845796049,0.0497559756,0.0545289367,-0.01106903,0.0006659031,False,False
23459,0.8514222,0.835338354,0.854046762,0.865796,0.04211858,0.0457155854,0.00893097,0.0206659026,False,False
23457,0.833754539,0.8153384,0.8340468,0.845796049,0.0497559756,0.0545289367,-0.01106903,0.0006659031,False,False
23458,0.833754539,0.8153384,0.8340468,0.845796049,0.0497559756,0.0545289367,-0.01106903,0.0006659031,False,False
23460,0.8514222,0.835338354,0.854046762,0.865796,0.04211858,0.0457155854,0.00893097,0.0206659026,False,False
23461,0.8677933,0.855338335,0.8524291,0.845796049,0.03736709,0.04013823,0.0236888081,0.0406659022,False,False
23462,0.8677933,0.855338335,0.8524291,0.845796049,0.03736709,0.04013823,0.0236888081,0.0406659022,False,False
23463,0.8677933,0.855338335,0.8524291,0.845796049,0.03736709,0.04013823,0.0236888081,0.0406659022,False,False
23464,0.883368731,0.875183344,0.8324291,0.825796068,0.03319359,0.0352997929,0.026966989,0.0436945856,False,False
23465,0.883368731,0.875183344,0.8324291,0.825796068,0.03319359,0.0352997929,0.026966989,0.0436945856,False,False
23468,0.898506165,0.8926549,0.829741657,0.8238911,0.0293935239,0.0309643149,0.0261704624,0.04232979,False,False
23466,0.883368731,0.875183344,0.8324291,0.825796068,0.03319359,0.0352997929,0.026966989,0.0436945856,False,False
23467,0.898506165,0.8926549,0.829741657,0.8238911,0.0293935239,0.0309643149,0.0261704624,0.04232979,False,False
23470,0.9133866,0.9094739,0.839837,0.83592397,0.0258040428,0.0269341171,0.0227171183,0.0384056568,False,False
23471,0.9133866,0.9094739,0.839837,0.83592397,0.0258040428,0.0269341171,0.0227171183,0.0384056568,False,False
23469,0.898506165,0.8926549,0.829741657,0.8238911,0.0293935239,0.0309643149,0.0261704624,0.04232979,False,False
23472,0.9133866,0.9094739,0.839837,0.83592397,0.0258040428,0.0269341171,0.0227171183,0.0384056568,False,False
23474,0.9280579,0.9257457,0.857367933,0.8550549,0.0223446488,0.0231023729,0.0176885426,0.0329858065,False,False
23473,0.9280579,0.9257457,0.857367933,0.8550549,0.0223446488,0.0231023729,0.0176885426,0.0329858065,False,False
23475,0.9280579,0.9257457,0.857367933,0.8550549,0.0223446488,0.0231023729,0.0176885426,0.0329858065,False,False
23476,0.9425708,0.9415593,0.8773679,0.8750549,0.0189504921,0.01939015,0.0119476169,0.0269232988,False,False
23477,0.9425708,0.9415593,0.8773679,0.8750549,0.0189504921,0.01939015,0.0119476169,0.0269232988,False,False
23478,0.9425708,0.9415593,0.8773679,0.8750549,0.0189504921,0.01939015,0.0119476169,0.0269232988,False,False
23479,0.9567094,0.9567466,0.8973679,0.8950549,0.015609324,0.0157793164,0.006094441,0.0208118558,False,False
23480,0.9567094,0.9567466,0.8973679,0.8950549,0.015609324,0.0157793164,0.006094441,0.0208118558,False,False
23481,0.9567094,0.9567466,0.8973679,0.8950549,0.015609324,0.0157793164,0.006094441,0.0208118558,False,False
23482,0.9702265,0.971094,0.9173679,0.915054858,0.012401104,0.0123422742,0.000451490283,0.0149650872,False,False
23483,0.9702265,0.971094,0.9173679,0.915054858,0.012401104,0.0123422742,0.000451490283,0.0149650872,False,False
23484,0.9702265,0.971094,0.9173679,0.915054858,0.012401104,0.0123422742,0.000451490283,0.0149650872,False,False
23485,0.9828861,0.9843972,0.937367857,0.935054839,0.009382516,0.009131253,-0.00474526,0.009611368,False,False
23486,0.9828861,0.9843972,0.937367857,0.935054839,0.009382516,0.009131253,-0.00474526,0.009611368,False,False
23487,0.9828861,0.9843972,0.937367857,0.935054839,0.009382516,0.009131253,-0.00474526,0.009611368,False,False
23488,0.994484544,0.9964782,0.957367837,0.9550548,0.00660303235,0.006192833,-0.0093541,0.00488519669,False,False
23489,0.994484544,0.9964782,0.957367837,0.9550548,0.00660303235,0.006192833,-0.0093541,0.00488519669,False,False
23490,0.994484544,0.9964782,0.957367837,0.9550548,0.00660303235,0.006192833,-0.0093541,0.00488519669,False,False
23493,1.004859,1.00719714,0.9773678,0.9750548,0.004104838,0.00356754661,-0.0133113414,0.000844925642,False,False
23492,1.004859,1.00719714,0.9773678,0.9750548,0.004104838,0.00356754661,-0.0133113414,0.000844925642,False,False
23491,0.994484544,0.9964782,0.957367837,0.9550548,0.00660303235,0.006192833,-0.0093541,0.00488519669,False,False
23494,1.01390076,1.0164659,0.990761936,0.993326843,0.00191925466,0.00128528476,-0.0166073889,-0.00250533223,False,False
23495,1.01390076,1.0164659,0.990761936,0.993326843,0.00191925466,0.00128528476,-0.0166073889,-0.00250533223,False,False
23496,1.01390076,1.0164659,0.990761936,0.993326843,0.00191925466,0.00128528476,-0.0166073889,-0.00250533223,False,False
23497,1.02154565,1.02423787,1.00152588,1.00421882,6.368756e-05,-0.000637352467,-0.0192698538,-0.00519713759,False,False
23498,1.02154565,1.02423787,1.00152588,1.00421882,6.368756e-05,-0.000637352467,-0.0192698538,-0.00519713759,False,False
23499,1.02154565,1.02423787,1.00152588,1.00421882,6.368756e-05,-0.000637352467,-0.0192698538,-0.00519713759,False,False
23500,1.0277853,1.03052068,1.00999117,1.01272655,-0.00145383179,-0.002193302,-0.0213529021,-0.007288873,False,False
23501,1.0277853,1.03052068,1.00999117,1.01272655,-0.00145383179,-0.002193302,-0.0213529021,-0.007288873,False,False
23503,1.0326581,1.03536677,1.01639891,1.01910734,-0.002641037,-0.003391534,-0.0229192078,-0.00884673,False,False
23502,1.0277853,1.03052068,1.00999117,1.01272655,-0.00145383179,-0.002193302,-0.0213529021,-0.007288873,False,False
23504,1.0326581,1.03536677,1.01639891,1.01910734,-0.002641037,-0.003391534,-0.0229192078,-0.00884673,False,False
23505,1.0326581,1.03536677,1.01639891,1.01910734,-0.002641037,-0.003391534,-0.0229192078,-0.00884673,False,False
23506,1.03624225,1.03886724,1.02101994,1.02364445,-0.00351464748,-0.004251018,-0.0240386277,-0.009943545,False,False
23507,1.03624225,1.03886724,1.02101994,1.02364445,-0.00351464748,-0.004251018,-0.0240386277,-0.009943545,False,False
23508,1.03864551,1.04114056,1.02412868,1.02662373,-0.00409990549,-0.004799843,-0.02478148,-0.0106525421,False,False
23509,1.03864551,1.04114056,1.02412868,1.02662373,-0.00409990549,-0.004799843,-0.02478148,-0.0106525421,False,False
23510,1.03864551,1.04114056,1.02412868,1.02662373,-0.00409990549,-0.004799843,-0.02478148,-0.0106525421,False,False
23511,1.03999448,1.042325,1.02599788,1.02832818,-0.004427403,-0.005071521,-0.02521573,-0.0110443234,False,False
23512,1.03999448,1.042325,1.02599788,1.02832818,-0.004427403,-0.005071521,-0.02521573,-0.0110443234,False,False
23513,1.03999448,1.042325,1.02599788,1.02832818,-0.004427403,-0.005071521,-0.02521573,-0.0110443234,False,False
23514,1.0404377,1.04257751,1.0268681,1.02900767,-0.00453141332,-0.00510424376,-0.025404349,-0.0111840665,False,False
23515,1.0404377,1.04257751,1.0268681,1.02900767,-0.00453141332,-0.00510424376,-0.025404349,-0.0111840665,False,False
23516,1.0404377,1.04257751,1.0268681,1.02900767,-0.00453141332,-0.00510424376,-0.025404349,-0.0111840665,False,False
23518,1.04012585,1.04205751,1.02696013,1.0288918,-0.004450217,-0.00494082272,-0.0254008323,-0.0111275017,False,False
23517,1.04012585,1.04205751,1.02696013,1.0288918,-0.004450217,-0.00494082272,-0.0254008323,-0.0111275017,False,False
23519,1.04012585,1.04205751,1.02696013,1.0288918,-0.004450217,-0.00494082272,-0.0254008323,-0.0111275017,False,False
23520,1.03920484,1.04091811,1.02647781,1.02819085,-0.00421960652,-0.00462156534,-0.0252545178,-0.0109258294,False,False
23522,1.03920484,1.04091811,1.02647781,1.02819085,-0.00421960652,-0.00462156534,-0.0252545178,-0.0109258294,False,False
23524,1.03780842,1.0393,1.02560258,1.02709484,-0.003871277,-0.00418137,-0.0250152647,-0.010630101,False,False
23521,1.03920484,1.04091811,1.02647781,1.02819085,-0.00421960652,-0.00462156534,-0.0252545178,-0.0109258294,False,False
23523,1.03780842,1.0393,1.02560258,1.02709484,-0.003871277,-0.00418137,-0.0250152647,-0.010630101,False,False
23525,1.03780842,1.0393,1.02560258,1.02709484,-0.003871277,-0.00418137,-0.0250152647,-0.010630101,False,False
23526,1.03604531,1.03732038,1.02451158,1.02578568,-0.003435254,-0.00365608931,-0.0247192979,-0.0102792382,False,False
23527,1.03604531,1.03732038,1.02451158,1.02578568,-0.003435254,-0.00365608931,-0.0247192979,-0.0102792382,False,False
23528,1.03604531,1.03732038,1.02451158,1.02578568,-0.003435254,-0.00365608931,-0.0247192979,-0.0102792382,False,False
23529,1.03395247,1.03500628,1.023469,1.024523,-0.00292488933,-0.00306026638,-0.0244213343,-0.009926885,False,False
23530,1.03395247,1.03500628,1.023469,1.024523,-0.00292488933,-0.00306026638,-0.0244213343,-0.009926885,False,False
23531,1.03395247,1.03500628,1.023469,1.024523,-0.00292488933,-0.00306026638,-0.0244213343,-0.009926885,False,False
23532,1.03250933,1.03336048,1.021061,1.02191186,-0.00244495273,-0.00250133872,-0.02401787,-0.009471267,False,False
23533,1.03250933,1.03336048,1.021061,1.02191186,-0.00244495273,-0.00250133872,-0.02401787,-0.009471267,False,False
23534,1.03250933,1.03336048,1.021061,1.02191186,-0.00244495273,-0.00250133872,-0.02401787,-0.009471267,False,False
23535,1.03162265,1.03229284,1.01787519,1.01854491,-0.00226844847,-0.00225389,-0.0231747478,-0.008581549,False,False
23536,1.03162265,1.03229284,1.01787519,1.01854491,-0.00226844847,-0.00225389,-0.0231747478,-0.008581549,False,False
23537,1.03162265,1.03229284,1.01787519,1.01854491,-0.00226844847,-0.00225389,-0.0231747478,-0.008581549,False,False
23540,1.03112841,1.03163981,1.01440215,1.01491356,-0.00219851732,-0.00213047862,-0.02226004,-0.007626623,False,False
23539,1.03112841,1.03163981,1.01440215,1.01491356,-0.00219851732,-0.00213047862,-0.02226004,-0.007626623,False,False
23538,1.03112841,1.03163981,1.01440215,1.01491356,-0.00219851732,-0.00213047862,-0.02226004,-0.007626623,False,False
23541,1.03092051,1.03129625,1.01095843,1.0113337,-0.00219219923,-0.00208801031,-0.0213739723,-0.006706238,False,False
23542,1.03092051,1.03129625,1.01095843,1.0113337,-0.00219219923,-0.00208801031,-0.0213739723,-0.006706238,False,False
23543,1.03092265,1.03118324,1.00774646,1.00800729,-0.002229631,-0.00210654736,-0.0205618888,-0.00586566329,False,False
23544,1.03092265,1.03118324,1.00774646,1.00800729,-0.002229631,-0.00210654736,-0.0205618888,-0.00586566329,False,False
23545,1.03092265,1.03118324,1.00774646,1.00800729,-0.002229631,-0.00210654736,-0.0205618888,-0.00586566329,False,False
23546,1.03107667,1.03124285,1.0048871,1.005053,-0.002296567,-0.00217054784,-0.0198492855,-0.005129397,False,False
23547,1.03107667,1.03124285,1.0048871,1.005053,-0.002296567,-0.00217054784,-0.0198492855,-0.005129397,False,False
23548,1.03107667,1.03124285,1.0048871,1.005053,-0.002296567,-0.00217054784,-0.0198492855,-0.005129397,False,False
23549,1.03133988,1.03143,1.002435,1.00252533,-0.00238314271,-0.0022675544,-0.0192458928,-0.00450727344,False,False
23550,1.03133988,1.03143,1.002435,1.00252533,-0.00238314271,-0.0022675544,-0.0192458928,-0.00450727344,False,False
23551,1.03168035,1.0317111,1.00040507,1.00043583,-0.0024831593,-0.00238780677,-0.0187523812,-0.003998995,False,False
23552,1.03168035,1.0317111,1.00040507,1.00043583,-0.0024831593,-0.00238780677,-0.0187523812,-0.003998995,False,False
23553,1.03168035,1.0317111,1.00040507,1.00043583,-0.0024831593,-0.00238780677,-0.0187523812,-0.003998995,False,False
23554,1.03207326,1.032059,0.998779237,0.9987652,-0.002591461,-0.00252306461,-0.0183619857,-0.00359755754,False,False
23555,1.03207326,1.032059,0.998779237,0.9987652,-0.002591461,-0.00252306461,-0.0183619857,-0.00359755754,False,False
23556,1.03207326,1.032059,0.998779237,0.9987652,-0.002591461,-0.00252306461,-0.0183619857,-0.00359755754,False,False
23557,1.03249931,1.03245354,0.997522533,0.997476757,-0.00270523131,-0.00266601145,-0.01806444,-0.003292203,False,False
23558,1.03249931,1.03245354,0.997522533,0.997476757,-0.00270523131,-0.00266601145,-0.01806444,-0.003292203,False,False
23559,1.03294373,1.032877,0.996587932,0.9965212,-0.002821371,-0.002810225,-0.0178468674,-0.00306969881,False,False
23560,1.03294373,1.032877,0.996587932,0.9965212,-0.002821371,-0.002810225,-0.0178468674,-0.00306969881,False,False
23561,1.03294373,1.032877,0.996587932,0.9965212,-0.002821371,-0.002810225,-0.0178468674,-0.00306969881,False,False
23562,1.03294373,1.032877,0.996587932,0.9965212,-0.002821371,-0.002810225,-0.0178468674,-0.00306969881,False,False
23563,1.03339386,1.03331542,0.995926559,0.995848358,-0.00293898582,-0.00295044482,-0.017696619,-0.002916634,False,False
23564,1.03339386,1.03331542,0.995926559,0.995848358,-0.00293898582,-0.00295044482,-0.017696619,-0.002916634,False,False
23566,1.03384,1.03375745,0.9954888,0.995406568,-0.00305530429,-0.00308221579,-0.0176006258,-0.00281983614,False,False
23565,1.03339386,1.03331542,0.995926559,0.995848358,-0.00293898582,-0.00295044482,-0.017696619,-0.002916634,False,False
23567,1.03384,1.03375745,0.9954888,0.995406568,-0.00305530429,-0.00308221579,-0.0176006258,-0.00281983614,False,False
